timestamp,computer_name,computer_id,os_system,cpu_percent,memory_percent,memory_used_gb,memory_total_gb,disk_percent,disk_free_gb,disk_total_gb,process_count,temperature,uptime_hours,network_sent_mb,network_recv_mb,security_score,antivirus_enabled,real_time_protection,definition_age_days,suspicious_activity_count,vulnerability_count,security_software_count
2025-06-28T20:36:12.193192,KxcPc,KxcPc,Windows,16.2,51.8,16.499217987060547,31.835979461669922,92.73323815497963,45.39448165893555,624.6865196228027,305,0,6.893160533176528,442.1243944168091,6599.9011125564575,0,False,False,0,0,0,0
2025-06-28T20:37:13.228374,KxcPc,KxcPc,Windows,16.6,51.6,16.429439544677734,31.835979461669922,92.73323876563747,45.39447784423828,624.6865196228027,305,0,6.912510683801439,443.4604253768921,6619.254134178162,70,True,True,0,1,2,1
2025-06-28T20:38:22.887344,KxcPc,KxcPc,Windows,13.5,51.9,16.519046783447266,31.835979461669922,92.73323937629533,45.394474029541016,624.6865196228027,306,0,6.929461939202414,445.2605218887329,6640.894306182861,0,False,False,0,0,0,0
2025-06-28T20:39:23.912508,KxcPc,KxcPc,Windows,9.4,51.8,16.506752014160156,31.835979461669922,92.73323937629533,45.394474029541016,624.6865196228027,305,0,6.946413201888403,446.3919734954834,6675.213344573975,0,False,False,0,0,0,0
2025-06-28T20:40:24.936782,KxcPc,KxcPc,Windows,14.5,49.1,15.633769989013672,31.835979461669922,92.73323998695318,45.39447021484375,624.6865196228027,302,0,6.963364632725716,447.7534875869751,6704.947876930237,0,False,False,0,0,0,0
2025-06-28T20:41:25.961923,KxcPc,KxcPc,Windows,9.7,49.3,15.682228088378906,31.835979461669922,92.73323998695318,45.39447021484375,624.6865196228027,301,0,6.98031568798754,449.17649269104004,6724.949726104736,0,False,False,0,0,0,0
2025-06-28T20:42:26.986162,KxcPc,KxcPc,Windows,21.4,49.7,15.810218811035156,31.835979461669922,92.73324365090026,45.394447326660156,624.6865196228027,304,0,6.999670943750275,450.6875648498535,6758.611717224121,70,True,True,0,1,2,1
2025-06-28T20:43:36.665906,KxcPc,KxcPc,Windows,17.5,50.1,15.961776733398438,31.835979461669922,92.73324426155813,45.39444351196289,624.6865196228027,307,0,7.016623752249612,452.90945529937744,6789.72712802887,0,False,False,0,0,0,0
2025-06-28T20:44:37.696640,KxcPc,KxcPc,Windows,31.6,50.4,16.036876678466797,31.835979461669922,92.73324487221598,45.394439697265625,624.6865196228027,305,0,7.033576309283575,454.51697063446045,6818.041020393372,0,False,False,0,0,0,0
2025-06-28T20:45:38.724654,KxcPc,KxcPc,Windows,27.5,49.6,15.802410125732422,31.835979461669922,92.73324548287381,45.39443588256836,624.6865196228027,301,0,7.050528903934691,456.4315481185913,6854.649703025818,0,False,False,0,0,0,0
2025-06-28T20:46:39.755144,KxcPc,KxcPc,Windows,19.6,49.5,15.772987365722656,31.835979461669922,92.73324242958458,45.39445495605469,624.6865196228027,300,0,7.067480946183204,457.71831226348877,6877.9903020858765,0,False,False,0,0,0,0
2025-06-28T20:47:40.783520,KxcPc,KxcPc,Windows,42.7,49.8,15.8638916015625,31.835979461669922,92.73324242958458,45.39445495605469,624.6865196228027,302,0,7.087051603462961,459.1346426010132,6902.087647438049,70,True,True,0,1,2,1
2025-06-28T20:48:51.238725,KxcPc,KxcPc,Windows,36.2,50.1,15.951274871826172,31.835979461669922,92.73324365090026,45.394447326660156,624.6865196228027,307,0,7.104004377855195,461.2608346939087,6942.19184589386,0,False,False,0,0,0,0
2025-06-28T20:49:52.267281,KxcPc,KxcPc,Windows,28.1,50.2,15.979240417480469,31.835979461669922,92.73324365090026,45.394447326660156,624.6865196228027,302,0,7.120956357386377,462.6887035369873,6969.268621444702,0,False,False,0,0,0,0
2025-06-28T20:50:53.295843,KxcPc,KxcPc,Windows,17.2,50.4,16.045597076416016,31.835979461669922,92.73324609353166,45.394432067871094,624.6865196228027,305,0,7.137910947071181,463.94231128692627,6998.740061759949,0,False,False,0,0,0,0
2025-06-28T20:51:54.330236,KxcPc,KxcPc,Windows,16.0,43.5,13.8463134765625,31.835979461669922,92.73324609353166,45.394432067871094,624.6865196228027,282,0,7.1548622498909635,465.87768840789795,7031.3234033584595,0,False,False,0,0,0,0
2025-06-28T20:52:55.354745,KxcPc,KxcPc,Windows,29.0,44.0,14.002666473388672,31.835979461669922,92.73324609353166,45.394432067871094,624.6865196228027,285,0,7.174143080181546,467.25372219085693,7059.196925163269,70,True,True,0,1,2,1
2025-06-28T20:54:04.765987,KxcPc,KxcPc,Windows,11.6,43.9,13.990116119384766,31.835979461669922,92.73324670418953,45.39442825317383,624.6865196228027,286,0,7.19109418451786,469.2921390533447,7087.493076324463,0,False,False,0,0,0,0
2025-06-28T20:55:05.792302,KxcPc,KxcPc,Windows,14.5,43.5,13.833740234375,31.835979461669922,92.73324670418953,45.39442825317383,624.6865196228027,281,0,7.208046616646978,470.40270042419434,7107.648926734924,0,False,False,0,0,0,0
2025-06-28T20:56:06.819678,KxcPc,KxcPc,Windows,22.9,50.2,15.975940704345703,31.835979461669922,92.73324731484736,45.39442443847656,624.6865196228027,308,0,7.224998788701163,473.4475049972534,7138.608345985413,0,False,False,0,0,0,0
2025-06-28T20:57:07.846418,KxcPc,KxcPc,Windows,45.5,50.3,16.024982452392578,31.835979461669922,92.73324792550521,45.3944206237793,624.6865196228027,309,0,7.241952768299314,474.9624662399292,7162.938621520996,0,False,False,0,0,0,0
